ui,vi,wi
30.59,-8.62,-3.99
32.25,-9.41,-4.34
31.03,-10.28,-4.21
31.35,-6.91,-3.62
27.92,-11.55,-3.34
25.82,-16.67,-3.34
27.23,-15.59,-2.57
30.48,-13.66,-2.77
29.25,-15.5,-3.56
26.78,-14.41,-2.82
26.43,-14.96,-2.38
27.93,-13.46,-2.85
29.73,-14.16,-3.18
34.36,-11.72,-3.33
31.89,-11.29,-4.26
34.05,-11.36,-5.04
32.38,-9.68,-5.71
31.1,-10.43,-6.55
28.37,-11.27,-6.26
27.04,-12.63,-5.48
27.91,-14.89,-5.04
31.8,-12.81,-3.9
29.44,-14.37,-3.4
30.71,-12.04,-3.46
30.07,-12.68,-3.49
29.72,-14.03,-3.42
30.08,-11.5,-3.05
28.17,-12.64,-2.87
27.37,-13.14,-2.68
27.48,-12.66,-2.38
28.48,-11.99,-2.3
28.74,-11.62,-2.48
29.28,-12.5,-2.84
28.91,-11.16,-2.84
28.24,-11.16,-2.43
28.26,-13.14,-2.51
28.6,-12.77,-2.55
29.23,-11.19,-2.56
29.62,-11.56,-2.77
29.94,-11.07,-2.92
29.87,-12.14,-3.19
30.42,-9.57,-3.2
29.33,-12.77,-3.36
29.72,-11.21,-3.35
31.15,-11.67,-3.78
30.98,-10.27,-3.87
30.49,-12.18,-3.73
30.93,-9.09,-3.34
30.11,-8.9,-3.42
30.62,-9.48,-3.8
31.07,-9.17,-3.92
31.2,-11.12,-3.95
30.57,-11.44,-4.46
30.12,-11.14,-4.57
31.63,-8.96,-4.29
31.03,-8.81,-4
28.74,-9.34,-4.14
28.36,-12.26,-4.03
29.37,-10.52,-3.38
28.88,-9.24,-3.2
29.34,-12.35,-3.46
29.93,-12.24,-3.48
30.03,-11.68,-3.3
30.05,-9.18,-3.12
29.2,-13.01,-3.68
29.02,-11.18,-3.42
28.82,-11.99,-3.61
26.93,-12.37,-3.28
26.65,-13.6,-3.49
26.17,-12.61,-3.19
26.57,-11.72,-2.27
26.63,-13.45,-1.61
28.06,-15.89,-1.69
27.44,-15.28,-1.6
23.7,-13.88,-1.23
20.99,-13.76,0.39
27.46,-20.27,-0.55
26.97,-18.98,-2.29
24.61,-13.88,-2.01
25.2,-14.42,-1.64
25.83,-14.7,-2.23
26.77,-13.02,-2.74
26.19,-12.32,-3.12
27.09,-11.95,-3.17
26.33,-10.68,-3.22
25.43,-11.23,-3.3
26.07,-10.27,-3.29
25.69,-12.29,-3.01
25.23,-10.8,-2.96
22.86,-13.37,-3.21
23.48,-13.96,-3.33
22.33,-13.42,-3.19
22.37,-14.65,-3.3
20.7,-14.96,-3.09
20.74,-17.84,-3.27
19.34,-16.8,-2.79
21.52,-16.39,-2.74
22.11,-14.51,-2.52
21.96,-15.73,-2.54
21.45,-13.42,-2.16
21.83,-14.91,-2.21
21.36,-16.97,-2.2
21.25,-14.96,-2.13
24.11,-14.29,-1.91
25.52,-13.54,-1.93
26.08,-12.01,-2.05
25.38,-14.57,-2.72
23.39,-12.28,-2.01
22.89,-14.56,-1.77
25.78,-12.73,-1.54
27.29,-12.78,-1.8
26.47,-10.68,-2.07
26.45,-10.49,-2.2
26.38,-14.29,-2.89
27.22,-13.41,-2.43
26.21,-15.37,-2.62
27.25,-16.47,-2.6
24.58,-16.11,-2.24
25.47,-15.79,-1.53
25.88,-16.32,-0.74
27.38,-15.11,0.14
28.64,-16.08,-0.07
27.07,-17.47,0.35
31.52,-16.51,0.47
34.07,-11.98,0.13
33.71,-10,-0.78
30.2,-6.59,-0.21
28.04,-11.43,-0.45
28.99,-13.65,-0.34
31.73,-12,-0.55
31.59,-11.07,-0.69
32.32,-7.93,-0.56
32.31,-8.49,-0.8
31.79,-9.13,-1.5
31.1,-7.58,-1.19
31.31,-9.43,-1.66
30.22,-12.28,-1.91
30.96,-10.43,-2.2
31.15,-10.5,-2.18
32.27,-8.55,-2.52
35.39,-5.8,-3.47
34.13,-5.48,-4.29
33.15,-5.04,-4.57
33.38,-4.59,-4.26
31.51,-4.59,-3.74
30.83,-8.27,-3.53
30.17,-7.71,-3.17
33.44,-4.72,-2.77
35.99,-4.81,-2.78
33.14,-3.7,-2.39
33.23,-5.6,-1.64
31.84,-6.47,-0.94
34.76,-6.34,-0.21
35.47,-4.58,0.14
35.7,-4.55,0.42
36.44,-5.77,0.46
34.14,-3.66,0.78
32.97,-6.38,0.55
32.34,-10.66,0.25
32.84,-9.35,0.26
34.61,-11.06,-0.54
33.62,-10,-1.51
32.84,-7.96,-2.33
32.06,-7.96,-3.26
31.52,-6.27,-3.75
31.33,-7.54,-4.31
29.16,-8.24,-4.91
26.52,-11.18,-5.36
27.61,-11.04,-5.51
26.58,-9.59,-5.65
24.48,-10.23,-5.72
22.17,-14.57,-5.88
20.24,-18.88,-6.18
21.42,-22.31,-6.39
19.2,-22.76,-6.72
20.54,-25.34,-6.46
16.3,-21.42,-5.04
11.63,-21.22,-2.96
12.57,-25.69,-2.5
16.8,-27.93,-2.02
21.06,-22.13,-0.6
22.5,-19.92,-0.93
22.93,-20.29,-0.94
26.87,-14.96,-0.83
26.71,-13.8,-1.02
27.73,-7.64,-1.03
30.49,-6.42,-1.38
30.84,-8.19,-1.86
29.03,-5.12,-1.85
27.49,-6.69,-1.6
24.56,-8.24,-1.62
25.96,-7.22,-1.16
25.64,-7.74,-0.74
27.58,-7.78,-0.35
29.48,-8.05,-0.14
30.3,-6.67,0.11
30.07,-6.01,0.22
31.5,-7.06,0.26
29.83,-8.65,-0.52
27.79,-8.68,-0.87
28.47,-9.06,-1.09
29.54,-8.05,-0.99
31.6,-7.1,-1.09
31.52,-8.23,-1.43
32.11,-3.7,-1.05
34.36,-5.05,-1.74
33.67,-6,-2.94
31.96,-6.12,-3.17
28.38,-7.67,-3.26
25.77,-11.31,-3.08
26.55,-12.25,-3.3
24.74,-12.14,-2.61
25.53,-9.55,-2.48
27.91,-7.73,-1.83
28.87,-7.37,-2.01
30.35,-3.99,-2.07
33.59,-5.92,-2.04
36.01,-7.07,-2.8
35.55,-4.23,-3.31
32.26,-5.09,-4.05
30.33,-3.58,-3.98
28.64,-5.46,-4.2
29.68,-4.26,-4.27
30.07,-4.92,-4.88
32.13,-6.73,-5.64
29.96,-5.3,-6.61
26.59,-8.09,-7.16
27.09,-11.09,-7.06
24.45,-13.01,-6.39
24.47,-14.13,-6.41
25.81,-11.18,-5.84
27.26,-13.15,-5.73
30.94,-10.42,-5.44
31.77,-6.99,-5.05
29.34,-8.52,-5.52
26.49,-10.39,-5.09
25.02,-14.35,-4.42
26.95,-11.51,-3.38
29.29,-9.33,-3.12
28.32,-10.24,-3.29
26.57,-13.9,-3.18
27.47,-13.41,-2.76
27,-13.82,-2.23
26.75,-12.97,-1.6
29.39,-9.59,-1.17
32.6,-6.4,-1.18
33.92,-6.41,-1.41
27.32,-9.15,-1.54
24.77,-13.16,-1.27
27.03,-12.01,-0.5
24.2,-12.6,1.97
23.11,-15.58,3.85
31.48,-13.14,4.85
35.29,-7.33,4.68
38.3,-4.73,3.8
38.52,-1.15,3.61
37.3,-6.41,2.42
38.2,-6.92,1.72
38.54,-5.27,0.84
35.18,-6.51,-0.17
32.77,-5.74,0.43
35.04,-6.53,0.62
32.1,-9.54,0.2
34.73,-10.2,0.22
35.9,-10.98,-0.2
36.2,-9.6,-0.32
37.15,-11.67,-0.98
37.41,-10.35,-1.97
34.31,-8.84,-3.17
34.83,-8.54,-4.24
41.07,-2.57,-2.59
37.86,-5.04,-4.1
35.32,-4.4,-4.35
34.07,-8.04,-4.85
35.04,-10.72,-5.6
36.53,-7.45,-6.01
37.7,-1.55,-5.81
35.81,-1.33,-6.21
32.48,-5.39,-6.68
33.15,-0.66,-4.4
35.69,-7.25,-4.06
37.29,-7.7,-5.27
35.03,-4.1,-6.94
34.38,-2.29,-7.81
36.41,4.34,-6.09
33.44,-0.82,-5.47
33.48,3.59,-3.39
30.99,-3.43,-3.13
28.33,-11.66,-3.59
29.41,-4.81,-2.47
30.74,-1.8,-2
31.5,-6.89,-2.31
31.18,-4.37,-2.61
25,-6.39,-2.55
19.08,-11.18,-3.01
21.3,-12.8,-2.66
26.09,-9.62,-1.6
27,-3.31,-0.46
26.63,-5.31,0.75
24.23,-6.35,1.48
18.56,-15.6,1.04
15.53,-21.39,0.54
19.92,-17.36,0.81
25.16,-19.39,0.99
25.78,-20.65,0.25
26.73,-18.48,0.78
28.75,-18.05,0.69
31.97,-18.61,-0.1
32.64,-16.97,-0.59
29.93,-12.59,-0.53
25.45,-15.32,-0.63
24.91,-16.89,-0.39
26.1,-15.98,-0.15
26.45,-15.07,-0.34
30.24,-16.91,-0.92
32.06,-11.94,-1.66
31.21,-14.38,-2.46
31.59,-14.34,-3.29
33.48,-11.54,-3.52
32.74,-8.53,-2.64
32.53,-13.79,-2.67
29.37,-12.6,-2.39
27.21,-14.63,-2.2
28.86,-13.64,-1.79
32.16,-14.94,-1.67
31.5,-13.55,-1.51
31.43,-14.84,-1.74
31.53,-15.14,-1.89
34.1,-14.12,-1.92
34.39,-11.09,-1.41
34.95,-12.86,-1.29
33.46,-11.73,-1.04
31.22,-15.77,-1.12
32.08,-15.33,-0.64
32.05,-16.26,-0.07
32.07,-13.35,0.86
34.72,-11.18,0.57
33.82,-11.18,-1.41
33.93,-7.17,-1.12
33.28,-8.16,-0.57
33.7,-9.28,-0.64
33.27,-10.16,-0.75
32.52,-12.41,-0.44
31.26,-11.09,0
30.85,-13.56,0.14
30.21,-12.27,0.41
32.41,-10.82,0.77
33.22,-10.27,1.17
34.1,-10.52,0.95
32.63,-11.34,0.42
32.38,-10.4,0.35
33.04,-11.42,0.12
32.59,-11.65,-0.1
31.37,-10.83,-0.17
32.23,-11.75,-0.06
33.76,-11.02,0.05
34.48,-9.9,-0.08
34.1,-10.18,0.09
32.54,-9.94,0.7
32.08,-10.95,1.13
31.55,-11.99,1.85
32.55,-13.86,1.68
35.62,-9.29,1.63
34.64,-6.25,2.1
36.37,-8.68,1.62
39.47,-8.91,0.88
38.17,-4.48,2
37.87,-6.23,3.18
37.06,-6.81,3
30.96,-4.11,3.38
33.2,-13.18,3.82
37.01,-10.9,3.61
40.57,-9.43,2.76
43.4,-6.79,1.58
42.42,-4.16,0.18
41.52,-2.51,-0.5
39.38,-5.54,-1.35
39.46,-3.51,-1.32
38.79,-3.98,-1.58
37.51,-6.34,-2.3
35.71,-7.76,-3.2
36.47,-9.3,-3.47
34.16,-5.23,-3.66
32.62,-7.02,-4.24
30.09,-6.98,-4.11
28.43,-10.39,-4.37
27.54,-9.4,-4.69
21.25,-11.13,-3.16
17.54,-20.91,-2.68
13.08,-31.13,-2.62
5.71,-29.02,-2.3
-6.72,-38.51,-2.57
-4.8,-42.14,-1.97
-1.75,-38.01,-2.59
-0.93,-31.09,-1.63
-1.17,-36.21,-1.01
4.01,-35.53,-1.54
12.77,-38.24,-2.17
16.21,-26.61,-1.15
17.51,-18.56,0.49
18.64,-19.76,2.16
24.62,-21.03,3.31
19.85,-24.65,2.32
23.59,-19.96,2.77
22.05,-16.55,3.52
19.66,-24.11,2.94
19.45,-20.65,3.37
19.21,-22.22,2.48
16.82,-24.89,1.9
18.94,-24.05,2.38
19.34,-22.52,2.75
19.15,-22.88,2.03
15.74,-21.85,2.33
15.5,-29.58,2.14
15.16,-28.75,0.88
18.38,-28.64,0
20.13,-27.75,-1.29
25.44,-19.52,-1.01
25.97,-16.95,-1.73
25.81,-18.57,-2.94
21.93,-16.52,-2.73
18.82,-17.49,-3.08
18.04,-21.5,-3.07
18.16,-21.4,-3.02
17.6,-21.84,-2.8
20.05,-23.15,-2.79
26.78,-20.57,-2.87
25.38,-16.83,-2.95
24.88,-20.93,-3.63
26.81,-21.93,-5.27
26.16,-20.19,-6.52
20.92,-19.78,-7.05
18,-22.79,-6.55
18.72,-29.75,-6.56
21.86,-27.68,-6.02
22.59,-22.31,-5.6
22.88,-21.23,-4.97
22.36,-22.48,-4.48
23.81,-24.92,-4.39
25.17,-24.3,-4.58
28.31,-20.42,-4.5
28.88,-18.83,-5.15
26.12,-16.59,-5.35
25.13,-16,-5.67
26.89,-15.05,-5.99
27.47,-13.65,-5.52
27.87,-12.42,-5.88
27.08,-11.66,-5.7
26.76,-13.13,-5.82
25.49,-16.97,-5.89
23.2,-16.51,-6.41
24.72,-13.64,-6.13
24.21,-12.25,-5.41
22.49,-14,-4.97
23.54,-15.17,-4
23.76,-14.31,-3.02
25.56,-15.97,-2.91
25.52,-13.73,-1.94
23.13,-14.15,-1.55
23.84,-14.97,-1.22
23.99,-15.71,-1.03
25.07,-15.58,-0.38
24.66,-20.7,-0.9
27.26,-16.77,-1.29
28.4,-15.53,-1.29
27.33,-14.42,-1.76
27,-15.91,-2.1
27.52,-16.1,-2.21
28.58,-11.15,-2.22
29.13,-11.05,-2.1
24.87,-12.91,-3.09
24.1,-15.59,-4.38
23.33,-16.38,-4.5
24.3,-18.32,-5.09
23.45,-14.15,-5.26
22.08,-14.46,-5.45
22.44,-13.64,-4.8
25.31,-13.28,-4.35
25.46,-16.25,-5.23
25.65,-16.52,-5.77
26.07,-14.88,-5.94
25.92,-14.59,-5.56
26.2,-14.99,-5.62
26.1,-12.45,-5.41
25.56,-14.86,-5.43
25.85,-11.74,-4.92
27.49,-10.36,-4.65
25.89,-9.81,-4.98
26.73,-10.66,-5.33
27.03,-10.43,-5.89
27.55,-10.93,-6.38
26.7,-10.81,-6.82
24.89,-10.95,-6.6
23.45,-12.64,-7.07
22.15,-10.2,-7.07
22.41,-12.04,-6.99
22,-11.21,-6.53
23.07,-10.9,-5.96
22.02,-14.3,-6.46
22.7,-11.21,-5.87
20.6,-12.3,-5.5
18.14,-13.97,-4.7
18.24,-18.29,-3.81
18.34,-19.06,-2.96
19.32,-20.49,-2.26
20.73,-20.07,-1.37
25.76,-19.63,-0.64
27.56,-19.37,-1.43
23.82,-22.83,-3.09
21.96,-20.27,-3.03
24.59,-17.69,-2.27
27.36,-20.68,-2.45
26.04,-19.37,-2.87
22.35,-23.13,-3.4
17.78,-24.67,-2.77
18.14,-25.59,-2.33
20.03,-25.69,-1.97
24.86,-23.1,-0.66
29.66,-21.01,-0.05
30.77,-14.99,0.11
34.65,-14.54,-0.54
37.05,-12.01,-1.96
37.66,-8.48,-2.66
36.73,-8.24,-2.83
33.39,-12.63,-2.93
32.16,-13.32,-3.34
30.36,-13.99,-3.68
28.09,-13.55,-4.7
29.93,-11.11,-4.58
26.62,-12.9,-4.76
26.32,-12.07,-3.75
25.89,-11.98,-3.05
24.18,-16.39,-2.49
25.36,-17.56,-2.66
27.7,-19.4,-2.92
24.11,-19.26,-2.91
23.01,-22.11,-3.39
24.54,-21.49,-3.2
27.16,-21.88,-2.76
30.5,-21.76,-3.59
32.33,-20,-3.81
32.14,-20.68,-4.35
28.54,-20.74,-3.83
26.54,-19.47,-3.53
23.88,-20.5,-3.77
24.29,-23.84,-3.67
21.77,-21.3,-3.04
23.29,-22.39,-2.85
26.3,-20.03,-2.7
27.38,-22.58,-2.99
31.1,-20.92,-2.74
31.68,-18.51,-3.87
30.33,-17.46,-4.25
31.64,-18.47,-4.69
33.03,-14.18,-4.71
32.15,-17.05,-5.47
30.92,-15.59,-5.44
29.48,-14.31,-5.26
29.68,-14.95,-4.51
27.86,-15.13,-3.84
28.26,-18.39,-4.19
29.72,-18.23,-4.28
29.63,-19.22,-4.65
31.08,-18.13,-4.45
29.22,-18.68,-4.99
30.08,-17.36,-5.3
29.55,-17.12,-5.04
30.35,-15.48,-4.99
29.97,-15.71,-5.19
29.15,-15.16,-4.8
29.7,-15.93,-4.32
28.57,-14.78,-3.63
27.2,-17.31,-3.66
27.18,-15.89,-3.05
26.86,-18.82,-2.89
26.38,-19.24,-2.61
25.41,-15.39,-2.18
23.15,-16.87,-2.28
24.27,-18.41,-1.84
23.57,-19.43,-1.88
23.06,-19.9,-2.19
23.08,-22.47,-3.03
22.93,-19.34,-2.64
24.16,-20.06,-2.5
25.13,-18.24,-2.08
26.45,-16.17,-2.21
27.34,-13.17,-2.2
27.95,-12.59,-2.11
28.72,-13.69,-2.43
28.16,-10.73,-2.37
28.63,-12.23,-3.01
28.25,-10.27,-2.94
29.36,-10.86,-3.47
28.81,-9.53,-3.85
27.77,-9.99,-4.26
28.44,-10.32,-4.1
26.71,-13.93,-4.49
27.27,-12.8,-4.58
27.88,-13.12,-4.85
28.87,-14.34,-4.72
28.22,-14.18,-5.14
28.21,-14.01,-5.32
27.94,-12.9,-5.01
28.02,-14.27,-5.03
28.46,-14.02,-4.94
28.8,-13.03,-5.08
30.83,-13.24,-5.17
32.17,-12.94,-5.66
31.94,-13.5,-6.31
32.47,-12.36,-6.24
31.65,-9.56,-5.95
30.92,-11.27,-5.65
29.86,-9.4,-5.32
29.61,-11.07,-5.04
29.76,-11.1,-5.2
30.7,-11.14,-4.93
30.59,-9.27,-5
30.54,-8.23,-5.16
29.61,-7.71,-5.02
30.86,-7.55,-4.89
29.71,-8.22,-4.77
29.77,-7.9,-4.79
29.75,-6.29,-4.64
30.16,-8.54,-4.77
29.49,-7.45,-4.96
29.82,-8.34,-5.35
29.36,-7.37,-5.26
27.85,-6.58,-5.21
28.25,-9.56,-5.29
27.42,-9.13,-5.16
27.05,-10,-5.14
26.85,-10.31,-5.25
28,-12.1,-5.25
28.76,-11.51,-5.92
28.81,-13.78,-6.47
28.83,-9.01,-6.47
27.89,-8.87,-6.29
28.56,-12.56,-6.5
27.08,-9.89,-5.72
28.09,-13.37,-5.56
27.26,-11.42,-5.11
25.89,-13.12,-4.79
24.3,-17.54,-4.33
24.82,-17.33,-3.65
26.45,-17.57,-3.15
26.91,-19.42,-3.41
26.06,-18.79,-3.7
26.34,-19.06,-3.81
27.05,-18.63,-4.02
27.09,-19.52,-5.07
30.02,-15.95,-5.47
30.39,-10.8,-5.72
30.61,-7.97,-6.06
32.23,-3.91,-6.1
29.95,-5.55,-7
29.93,-7.42,-7.25
29.07,-5.64,-7.47
27.98,-6.39,-8.01
26.49,-7.96,-8.36
25.48,-11.1,-8.04
23.51,-7.93,-7.13
24.08,-10.35,-6.73
25.82,-12.72,-6.13
26.96,-12.42,-5.47
26.97,-14.8,-5.33
27.58,-15.13,-5.59
26.29,-16.09,-5.81
27.34,-18.75,-6.03
28.39,-19.88,-6.2
28.35,-17.73,-6.24
28.93,-16.31,-6.5
28.44,-14.79,-6.51
27.25,-15.42,-6.16
26.76,-16.42,-6.49
24.38,-16.36,-6.11
22.14,-19.24,-5.72
22.05,-20.36,-4.98
22.07,-23.29,-4.35
23.44,-21.63,-3.04
23.9,-17.36,-1.66
23.79,-18.91,-0.17
28.78,-17.5,-0.08
30.21,-14.77,0.25
29.51,-11.85,0.46
32.13,-8.55,0.84
32.83,-5.69,0.62
30.25,-6.9,0.23
30.62,-5.78,0.6
29.5,-8.42,0.72
28.7,-16.06,0.04
28.29,-15.8,-1.01
29.25,-15.3,-0.96
28.83,-14.71,-0.45
32.76,-17.58,-1.48
31.82,-18.94,-1.85
29.91,-21.73,-2.88
31.33,-18.8,-2.89
31.23,-17.28,-3.24
31.81,-11.96,-3.24
30.68,-14.81,-3.82
31.77,-14.73,-4.16
31.55,-13.96,-4.43
29.43,-13.22,-4.97
29.6,-14,-5.44
29.33,-15.64,-5.7
28.27,-14.14,-5.56
27.25,-13.79,-6.35
27.62,-13.36,-6.56
27.37,-13.14,-6.2
28.92,-12.42,-6.14
28.02,-12.91,-6.09
28.88,-15.04,-6.13
29.41,-13.48,-5.76
28.99,-14.21,-5.58
27.8,-15.05,-5.63
28.01,-15.1,-5.6
26.63,-15.11,-5.52
25.56,-16.9,-5.46
24.59,-17.09,-5.64
23.93,-16.8,-5.76
24.17,-16.92,-5.47
23.96,-17.66,-5.06
25.21,-16.95,-4.79
25.71,-16.04,-4.7
26.44,-18.35,-4.37
25.37,-18.22,-4.18
25.24,-17.54,-4.39
25.28,-18.03,-4.43
24.7,-19.04,-4.33
26.01,-18.79,-4.12
24.86,-20.07,-4.33
26.28,-17.61,-3.62
25.68,-19.13,-3.47
27.76,-19.12,-2.83
26.22,-20.31,-2.97
27,-19.3,-3.06
28.04,-14.95,-2.46
28.63,-16.47,-2.31
29.05,-15.92,-1.99
27.92,-16.17,-1.49
29.2,-17.29,-1.38
33.79,-12.61,-1.12
36.25,-12.13,-1.78
35.84,-9.74,-2.89
31.86,-10.43,-2.72
32.11,-9.65,-3.53
30.48,-12.36,-3.69
28.03,-13.64,-3.77
27.53,-15.7,-3.43
31.78,-15.32,-2.77
27.91,-10.06,-1.68
31.73,-9.89,-1.51
33.58,-6.99,-1.63
34.02,-4.15,-1.7
31.57,-6.81,-2.41
31.13,-6.84,-2.3
29.53,-8.33,-2.41
27.93,-10.23,-2.12
27.4,-11.73,-2.33
26.69,-13.43,-2.66
26.93,-11.68,-2.66
27.35,-15.92,-2.71
26.24,-15.5,-2.82
26.4,-11.1,-2.05
26.43,-15.31,-2.27
24.93,-16.62,-1.92
25.99,-13.32,-1.55
26.27,-12.56,-1.49
29.92,-14.17,-2.61
31.2,-10.48,-2.57
29.13,-9.25,-2.7
28.27,-10.25,-2.76
27.15,-10.91,-2.31
27.34,-10.12,-1.56
28.65,-12.87,-1.5
28.71,-13.01,-1.47
28.22,-12.95,-1.3
32.25,-12.99,-1.64
32.61,-9.28,-1.6
32.08,-10.03,-2.26
31.35,-8.7,-2.54
29.14,-8.69,-2.41
28.81,-9.79,-2.18
28.08,-11.2,-2.37
26.55,-13.16,-2.47
27.05,-10.9,-2.43
26.38,-10.2,-2.58
25.87,-10.92,-3.05
26.33,-11.65,-3.28
26.44,-12.55,-3.46
27.01,-9.34,-3.51
26.27,-12.32,-4.01
26.52,-11.92,-4.57
24.68,-12.17,-4.47
25.58,-16.21,-4.57
25.81,-14.7,-4.74
24.17,-13.64,-4.75
26.77,-15.18,-5.05
28.06,-13.06,-5.27
28.87,-11.57,-4.81
27.96,-12.82,-5.18
27.67,-13.42,-5.34
27.84,-14.09,-5.45
26.99,-14.17,-5.24
27.13,-16.48,-5.3
28.51,-16.01,-5.4
28.73,-14.51,-4.78
28.5,-15.57,-4.91
29.2,-16.46,-5.16
29.77,-15.37,-5.45
28.48,-14.89,-5.6
28.04,-12.24,-5.79
25.7,-14.63,-6.2
26.59,-13.3,-6
25.07,-15.38,-5.43
26.31,-13.69,-5.04
24.91,-15.33,-4.66
25.22,-16.18,-4.53
25.45,-15.42,-4.02
26.07,-17.4,-3.54
24.44,-16.15,-3.15
23.94,-15.81,-2.39
24.81,-17.06,-2.25
25.13,-17.17,-1.89
26.51,-18.89,-2.31
28.39,-17.54,-2.52
27.97,-15.73,-2.09
27.74,-16.61,-2.07
26.98,-17.1,-2.2
28.25,-14.4,-1.93
28.13,-15.59,-2.19
28.48,-12.52,-2.09
28.24,-14.16,-2.25
26.74,-15.23,-2.27
28.25,-18.51,-2.94
29.36,-16.65,-3.55
29.43,-12.19,-3.83
27.16,-13.13,-3.58
28.78,-15.53,-3.62
30.63,-13.89,-3.52
29.96,-13.31,-3.97
30.94,-11.3,-3.93
31.77,-9.6,-3.61
32.04,-8.06,-3.41
30.72,-10.02,-3.73
31.24,-10.43,-3.72
29.99,-8.65,-3.28
31.05,-8.19,-3.35
31.32,-9.87,-3.32
30.19,-9.25,-3.26
30.39,-10.15,-3.11
30.95,-12.94,-3.23
30.63,-13.72,-3.62
29,-12.24,-3.56
31.15,-11.5,-3.32
31.05,-11.39,-3.08
30.17,-12.33,-3.28
29.88,-12.52,-3.45
30.95,-12.59,-3.11
30.74,-11.15,-3
30.9,-12.81,-3.01
29.94,-13.55,-3.02
30.92,-12.48,-2.93
30.82,-12.78,-2.8
29.8,-14,-3.36
29.06,-11.87,-3.12
28.94,-13.43,-3.19
30.07,-14.08,-3.31
29.36,-12.92,-3.51
29.01,-11.63,-3.73
29.66,-11.73,-3.55
28.37,-11.56,-3.82
27.54,-13.88,-4.13
26.61,-12.19,-3.76
24.66,-12.06,-3.51
25,-14.33,-3.22
25.95,-13.65,-3.54
26.3,-13.16,-3.48
26.38,-13.59,-3.62
27.34,-11.92,-3.08
27.98,-13.46,-3.24
29.89,-11.73,-2.91
28.49,-10.01,-2.71
28.98,-11.68,-2.66
28.55,-13.22,-2.76
31.13,-14.06,-2.46
30.61,-10.64,-1.92
30.44,-12.94,-1.81
31.36,-12.54,-2.4
30.98,-10.46,-3.07
31.19,-11.76,-3.39
32.41,-12.41,-3.72
30.67,-7.8,-3.6
30.09,-10.24,-3.31
31.51,-13.86,-3.52
33.33,-13.69,-4.13
32.97,-13.59,-4.66
33.36,-13.17,-4.26
31.51,-15.19,-4.26
29.02,-17.77,-4.24
27.97,-16.85,-3.69
26.34,-17.75,-3.61
24.37,-20.15,-3.49
25.1,-19.7,-2.45
25.72,-21.12,-1.77
28.33,-19.05,-1.87
30.39,-15.83,-1.57
32.79,-15.04,-2.1
34.5,-12.55,-2.49
30.93,-13.98,-3.34
29.17,-10.79,-2.69
31.81,-11.74,-2.56
31.46,-11.14,-2.24
32.23,-12.44,-2.59
32.15,-11.55,-2.59
32.53,-9.31,-2.46
32.82,-10.07,-2.35
31.69,-12.37,-2.68
31.14,-12.4,-2.64
31.25,-10.91,-2.53
31.15,-11.91,-2.39
30.75,-13.53,-2.46
29.92,-10.78,-2.34
31.91,-12,-2.5
32.79,-12.42,-2.17
31.58,-13.75,-2.36
29.24,-15.8,-2.35
29.2,-14.39,-1.81
30.57,-13.73,-0.78
31.32,-13.07,-0.46
30.98,-15.91,-0.41
33.15,-13.69,0.15
33.01,-11.97,0.23
33.25,-10.98,0.17
33.56,-10.59,-0.09
33.3,-10.84,-0.15
33.76,-11.2,0.74
34.3,-12.5,1.16
32.65,-13.89,0.69
33.35,-13.63,0.66
34.65,-11.36,0.96
35.31,-10.34,0.96
36.12,-15.04,-0.45
32.14,-15.99,-1.48
25.75,-13.44,-0.49
25.37,-17.77,-0.67
23.82,-20.85,-0.36
28.09,-20.49,-0.19
33.71,-15.52,0.13
36.36,-13,-0.78
34.08,-12.08,-0.93
31.36,-9.88,-0.52
29.66,-14.03,-0.66
33,-12.44,-0.85
34.15,-12.87,-1.47
34.05,-9.94,-1.64
32.39,-10.83,-2.23
32.59,-9.94,-2.33
30.5,-12.2,-2.4
29.99,-13.97,-2.53
26.18,-15.22,-2.91
26.42,-12.58,-2.59
24.83,-16.4,-2.21
26.86,-14.5,-1.87
31.19,-10.47,-1.08
31.19,-8.12,-0.83
29.65,-12.55,-1.47
29.37,-11.48,-1.33
28.23,-12.25,-1.15
28,-14.22,-1.35
28.11,-12.62,-0.9
26.91,-13.82,-0.79
28,-12.57,-0.55
29.74,-9.59,-0.03
27.5,-11.97,-0.44
27.47,-12.78,-0.1
27.97,-11.79,-0.38
28.49,-11.53,-0.51
29.14,-11.12,-0.96
29.91,-11.58,-0.82
30.02,-11.24,-0.87
28.11,-12.56,-1.12
26.09,-14.06,-1.5
25.04,-14.28,-1.49
26.36,-13.01,-1
26.4,-11.55,-0.79
26.5,-13.05,-0.8
25.85,-9.35,-0.41
25.14,-13.25,-0.69
24.81,-11.8,-0.51
25.41,-14.78,-0.6
24.64,-14.57,-0.36
24.53,-14.51,0.1
25.35,-14.37,0.18
25.56,-15.26,-0.05
27.47,-12.61,-0.18
31.05,-10.19,-0.64
30.91,-8.01,-0.51
30.15,-5.41,-0.44
30.39,-7.34,-0.31
31.37,-4.53,0.15
29.22,-6.58,0.81
29.83,-9.15,0.86
26.77,-10.09,0.88
26.08,-14.06,0.47
25.3,-16.49,0.84
26,-14.77,0.73
26.52,-13.86,0.66
26.76,-14.72,0.51
26.02,-11.79,0.7
26.08,-11.79,0.85
26.05,-10.26,1.02
25.1,-9.79,1.19
