ui,vi,wi
17.99,-7.79,-20.22
19.89,-12.19,-20.67
23.01,-8.32,-20.4
25.63,-10.07,-20.77
-70.1,121.23,5.91
-70.8,122.85,6.13
-68.72,122.49,5.64
-67.15,125.96,5.65
-66.47,125.71,5.78
26.27,-2.97,-20.18
26.58,-3.94,-20.19
25.21,-4.78,-20.77
21.77,-4.76,-19.82
19.92,-5.83,-18.4
21.17,-10.71,-18.71
17.79,-9.42,-18.14
20.65,-14.68,-19.29
23.26,-11.1,-20.03
25.66,-4.01,-18.53
18.59,-3.72,-16.28
14.83,-15.92,-16.19
19.63,-21.31,-18.93
26.05,-5.16,-20.98
-66.55,127.09,6.65
27.83,3.82,-18.47
21.5,-7.94,-16
20.87,-12.61,-15.6
21.05,-14.04,-15.4
19.12,-17.77,-16.99
18.23,-17.32,-18.46
17.66,-15.81,-18.63
13.49,-14.13,-18.56
14.88,-15.07,-20.21
11.98,9.56,-16.72
12.09,-19.42,-19.14
16.19,-6.42,-19.7
13.47,-12.54,-18.38
13.99,-9.27,-19.45
11.74,-14.12,-19.23
9.96,-11.86,-18.42
9.49,-9.7,-20.34
14.09,-13.12,-22.26
14.83,-3.14,-19.76
10.32,-15.24,-17.92
5.02,-20.45,-19.55
6.03,-24.42,-19.77
7.46,-23.47,-20.39
8.64,-26.17,-22.22
11.71,-18.27,-23.23
11.05,-21.04,-23.01
12.17,-20.78,-22.54
13.79,-25.78,-22.51
5.8,-29.72,-24.45
2.86,-22.69,-23.77
4.18,-23.62,-21.54
7.05,-26.99,-22.07
5.6,-31.93,-22.54
9.88,-39.84,-23.67
4.93,-30.73,-23.6
6.7,-38.9,-22.77
13.89,-24.93,-23.27
17.54,-21.64,-23.42
19.44,-23.21,-21.19
16.13,-19.15,-21.62
10.73,-26.79,-21.64
-5.83,-25.95,-18.75
-11.11,-26.91,-17.85
-9.44,-21.33,-17.73
10.32,-26.33,-20.61
11.31,-12.42,-18.81
12.71,-17.19,-14.8
5.35,-30.8,-14.19
3.29,-32.49,-14.78
6.05,-36.46,-14.42
6.71,-31.07,-14.29
10.54,-32.94,-14.7
9.26,-29.13,-15.39
10.2,-26.17,-16.18
4.14,-24.01,-14.18
13.69,-34.33,-15
17.99,-23.78,-15.14
13.32,-25.3,-15.42
14.73,-18.93,-14.3
10.28,-23.01,-13.58
8.33,-25.07,-12.09
8.01,-28.68,-11.03
7.16,-27.39,-11.79
5.47,-30.4,-12.37
0.11,-32.59,-12.25
-4.46,-38.98,-12.49
-4.6,-29.48,-12.39
-9.36,-41.52,-12.52
-8.93,-50.92,-13.02
3.31,-35.68,-11
4.41,-37.04,-11.49
8.42,-34.76,-12.09
8.18,-30.02,-11.6
10.13,-25.56,-11.42
5.71,-30.4,-11.3
8.37,-26.37,-9.2
6.46,-31.28,-9.76
3.09,-31.77,-10.47
-6.28,-53.02,-12.35
9.54,-29.29,-8.28
8.96,-31.3,-8.15
-3.07,-43.59,-11.5
6.35,-32.03,-9.7
6.08,-33.29,-10.44
14.27,-26.4,-8.89
11.97,-23.83,-10.22
11.25,-25.72,-11.82
12.9,-21.19,-12.42
11.53,-29.16,-14.33
13.89,-28.6,-15.99
14.22,-16.28,-14.57
12.31,-17.32,-13.71
17.29,-20.21,-12.3
17.17,-23.29,-12.25
19.27,-28.55,-12.85
27.5,-23.85,-13.02
29.15,-12.93,-11.93
28.46,-7.36,-12.14
24.98,-7.38,-11.3
25.33,-10.23,-9.66
29.66,-9.21,-8.77
31.66,-0.89,-7.43
27.79,-10.88,-6.8
31.1,-20.79,-7.46
35.81,-14.23,-8.72
29.98,-6.91,-7.38
25.47,-13.22,-7.63
22.93,-14.18,-7.17
22.23,-19.14,-7.75
21.21,-16.37,-8.5
17.61,-11.1,-7.66
12.89,-19.06,-6.6
15.12,-23.5,-7.51
15,-22.73,-9.33
14.96,-19.05,-9.35
13.99,-23.46,-10.69
17.53,-19.63,-11.22
19.29,-15.35,-11.77
16.85,-12.44,-11.16
15.76,-13.87,-11.23
20.08,-24.01,-12.25
19.75,-17.49,-12.27
16.71,-15.33,-11.96
14.27,-17.99,-11.6
16.17,-26.91,-11.79
26.97,-19.54,-11.46
28.53,-18.03,-12.6
26.55,-13.55,-12.89
28.81,-13.46,-12.87
28.73,-11.54,-12.63
28.46,-14.63,-12.84
28.49,-12.65,-12.66
28.09,-9.49,-11.84
28.62,-13.8,-12.22
23.89,-12.06,-12.03
23.41,-15.14,-11.48
20.68,-17.53,-11.47
19.29,-18.11,-10.73
25.28,-15.57,-9.26
29.32,-14.08,-9.73
29.69,-12.11,-9.2
29.7,-7.34,-7.01
22.68,-20.9,-7.56
22.82,-20.47,-6.8
22.04,-23.31,-7.62
18.78,-25.32,-8.34
21.8,-24.43,-8.15
20.94,-20.99,-8.13
19.47,-21.79,-8.11
19.59,-24.86,-8.96
21.33,-19.87,-9.44
22.53,-15.87,-9.37
22.51,-16.01,-9.26
21.59,-18.51,-9.38
21.38,-15.72,-9.02
21.68,-15.57,-8.8
23.22,-14.35,-8.49
23.83,-12.52,-8.8
25.31,-11.21,-8.65
27.31,-8.57,-7.93
26.34,-9.17,-8.11
24.02,-13.18,-8.87
23.6,-14.66,-9.31
23.51,-13.79,-8.9
23.87,-13.58,-8.65
25.89,-13.85,-8.51
24.83,-14.36,-8.37
24.54,-12.4,-8.38
24.77,-13.14,-8.27
25.08,-10.94,-7.95
22.84,-12.62,-8.36
22.47,-14.69,-8.77
22.7,-14.74,-9.2
21.03,-14.87,-9.09
23.41,-14.13,-8
21.94,-14.98,-6.48
24.45,-19.38,-6.39
26.64,-17.26,-7.43
24.43,-15.38,-8
21.23,-18.58,-8.76
24.23,-17.81,-8.39
25.87,-16.38,-8.24
25.26,-15.32,-8.37
23.9,-14.86,-7.69
24.07,-14.12,-6.7
23.8,-14.46,-6.56
23.44,-18.38,-7.56
24.02,-15.68,-7.72
24.15,-15.27,-8.02
23.38,-15.52,-8.38
22.72,-14.28,-8.24
22.93,-15.85,-8.72
22.21,-15.79,-8.6
22.06,-13.31,-8.14
21.14,-16.94,-8.57
21.49,-18.05,-8.77
20.96,-16.23,-8.81
20.76,-17.57,-8.76
19.67,-19.17,-9.1
18.39,-20.82,-9.63
19.14,-22.61,-10.23
16.8,-21.15,-10.03
15.95,-19.91,-10.2
16.14,-22.51,-10.38
17.5,-21.27,-9.92
21.29,-17.13,-9.53
19.01,-17.18,-9.83
17.05,-17.5,-10.23
18.74,-16.94,-9.43
20.34,-19.55,-9.64
18.59,-17.04,-9.97
17.95,-20.59,-10.53
16.65,-19.71,-10.46
14.16,-18.23,-10.06
12.65,-21.57,-10.5
12.17,-20.13,-11.13
13.16,-18.88,-10.99
11.79,-22.28,-11.04
10.57,-23.9,-11.12
9.49,-23.74,-10.69
8.24,-25.7,-10.45
6.59,-28.16,-10.84
6.44,-30.09,-11.6
9.57,-27.46,-12.28
9.34,-23.76,-12.13
13.01,-20.12,-12.12
13.45,-23,-13.12
10.54,-24,-14.81
13.36,-16.14,-15.28
14.28,-14.89,-14.41
19.14,-16.04,-14.36
18.13,-16,-14.86
19.84,-13.71,-14.66
18.36,-18.12,-14.64
17.55,-16.58,-13.75
20.58,-25.96,-15.05
22.87,-16.35,-15.84
21.58,-10.13,-16.08
23.72,-9.54,-16.46
21.64,-9.02,-17.05
22.88,-11.47,-17.04
21.85,-6.84,-16.25
18.26,-11.05,-15.31
13.92,-17.97,-16.29
16.99,-20.47,-17.29
19.96,-17.51,-16.94
15.62,-9.98,-16.45
15.37,-19.58,-18.11
15.17,-8,-18.17
14.72,-7.25,-17.32
18.53,-9.94,-17.73
24.59,-1.85,-18.94
23.05,-3.1,-19.27
23.1,-4.41,-18.15
21,-2.78,-17.51
16.38,-5.86,-16.79
15.68,-11.07,-15.73
14.14,-7.84,-14.39
13.56,-16.27,-13.42
13.76,-19.65,-13.63
13.7,-17.5,-12.47
14.49,-15.29,-11.88
10.87,-15.86,-12.36
11.62,-21.51,-12.27
10.19,-24.6,-13.97
12.74,-15.66,-13.44
22.06,-23.1,-14.38
24.91,-11.31,-14.04
23.32,-11.12,-13.26
26.34,-14.7,-13.03
24.54,-14.57,-13.23
26.09,-13.46,-13.76
26.5,-9.1,-13.72
26.15,-7.14,-13.62
21.06,-5.5,-12.61
20.83,-13.45,-13.09
20.17,-12.58,-13.35
21.15,-14.57,-14.09
20.19,-10.28,-12.07
23.88,-11.09,-12.56
29.33,-10.26,-13.43
29.05,-9.75,-13.82
26.69,-11.99,-15.29
23.93,-9.05,-16.2
18.35,-7.87,-15.22
10.17,-16.51,-13.06
5.63,-27.92,-13.71
1.94,-33.21,-15.01
7.84,-23.94,-16.05
18.7,-31.65,-17.9
18.45,-19.52,-17.93
11.13,-21.23,-16.38
12.33,-29.29,-16.9
7.53,-23.4,-14.31
4.53,-29.88,-13.01
11.54,-34.32,-14.49
22.09,-25.7,-17.09
24.08,-9.93,-16.23
21.9,-10.47,-15.34
19.3,-10.45,-14.04
16.7,-11.71,-12.49
16.46,-16.96,-11.92
16.99,-18.54,-11.64
15.51,-18.79,-12.11
13.26,-21.17,-12.79
11.4,-22.71,-13.96
10,-22.1,-13.88
6.68,-21.88,-13.81
5.95,-26.54,-14.41
5.25,-30.19,-14.38
4.59,-27.17,-14.8
4.49,-28.19,-14.94
3.81,-26.31,-15.05
4.73,-28.69,-14.76
4.09,-27.11,-14.06
4.71,-27.93,-14
3.52,-22.67,-14.34
5.78,-26.96,-14.87
9.27,-23.35,-14.35
7.84,-22.18,-14.34
10.16,-21.71,-14.77
12.88,-23.24,-15.57
13.23,-19.81,-14.95
14.18,-22.43,-14.85
13.21,-20.04,-15.01
13.42,-18.38,-15.39
11.88,-22.42,-15.98
9.4,-24.35,-16.99
8.04,-25.02,-17.62
9.26,-19.77,-17.38
9.68,-24.59,-17.49
9.84,-20.21,-16.71
8.86,-21.62,-17.34
6.04,-19.59,-16.59
14.73,-18.93,-16.3
18.7,-14.65,-15.06
11.66,-13.78,-15.06
13.12,-21.45,-14.74
20.16,-23.24,-15.53
20.6,-11.71,-17.07
18.87,-13.88,-18.21
15.71,-11.75,-18.15
15.06,-13.46,-17.66
15.02,-12.15,-17.51
14.21,-15.88,-17.09
16.19,-15.83,-16.61
15.46,-18.14,-16.34
15.1,-22.45,-16.02
18.1,-23.59,-15.88
21,-24.56,-16.14
20.76,-25.37,-16.5
20.92,-17.27,-15.5
18.84,-17.37,-15.31
17.47,-16.16,-15.24
15.09,-15.62,-14.75
15.68,-7.55,-12.52
12.38,-17.88,-12.93
17.93,-16.82,-14.21
19.65,-10.36,-13.91
22.36,-6.62,-12.97
22.59,-8.62,-12.48
23.03,-11.01,-12.78
24.25,-9.07,-12.93
28.29,-6.96,-13.01
26.66,-2.51,-12.17
22.43,-4.57,-10.8
21.21,-11.64,-10.46
21,-14.11,-10.81
20.73,-10.31,-10.94
20.81,-9.36,-10.42
23.13,-9.58,-9.83
23.53,-11.27,-9.82
22.23,-10.86,-9.55
23.21,-12.9,-10.02
25.55,-17.75,-11.02
24.85,-15.33,-11.01
23.06,-14.06,-11.58
20.46,-13.51,-12.51
22.52,-10.58,-13.12
24.47,-8.12,-13.74
26.02,-9,-14.33
27.67,-8.32,-14.86
25.6,-8.6,-15.28
27.03,-14.77,-16.62
23.97,-1.24,-16.26
23.42,-2.67,-16.67
24.45,-8.28,-17.08
21.71,-12.34,-16.88
17.69,-10.63,-15.4
12.09,-11.46,-14.19
13.54,-16.78,-13.09
15.37,-20.83,-14.04
16.08,-18.3,-13.05
17.72,-20.31,-13.87
16.72,-23.84,-14.62
16.64,-21.11,-15.35
13.06,-19.81,-14.53
13.81,-21.32,-13.53
12.86,-18.6,-12.27
15.49,-22.6,-11.44
17.56,-23.78,-12.94
20.51,-11.47,-12.95
22.14,-10.34,-13.4
16.33,-13.07,-13.96
15.5,-18.3,-15.41
16.87,-14.17,-15.96
19.81,-14.17,-16.55
22.9,-9.11,-15.55
23.11,-12.74,-15.25
22.44,-11.11,-14.89
21.3,-14.44,-14.45
21.64,-13.92,-13.75
19.6,-12.64,-12.7
18.22,-13.5,-12.46
16.35,-16.55,-12.95
15.96,-14.81,-12.07
16.82,-16.84,-11.9
17.15,-16.21,-12.17
18.57,-18.85,-12.76
19.2,-19.69,-13.01
21.32,-19.18,-13.7
19.61,-16.88,-13.66
15.97,-20.07,-12.34
16.21,-19.53,-11.59
15.57,-17.88,-11.21
15.6,-21.6,-10.63
14.35,-23.88,-10.8
15.2,-28.17,-11.33
14.2,-28.52,-10.72
11.93,-24.62,-10.78
12.31,-22.07,-10.68
18.25,-19.36,-9.97
23.27,-8.46,-9.16
26.38,-13.08,-10.09
20.74,-16.82,-9.82
16.35,-18.64,-8.6
17.06,-23.49,-9.43
18.3,-16.28,-9.75
13.84,-5.72,-8.94
16.84,-7.4,-9.46
20.71,-15.36,-11.06
18.75,-9.54,-10.67
20.17,-14.08,-10.07
21.35,-16.14,-9.55
18.28,-15.96,-9.62
18.29,-20.84,-10.19
20.27,-17.36,-10.66
21.31,-13.91,-10.36
21.39,-13.57,-10.26
23.39,-16.12,-10.99
26.09,-15.11,-11.49
23,-12.31,-10.9
19.75,-13.38,-10.08
19.38,-18.26,-12.4
17.88,-16.1,-12.13
17.75,-13.29,-10.96
25.72,-16.23,-10.58
26.18,-10.02,-11.01
24.6,-4.91,-9.72
25.88,-4.9,-9.1
25.52,-12.36,-9.69
26.45,-8.13,-8.5
27.05,-12.77,-8.74
24.95,-10.87,-8.41
24.7,-11.87,-8.79
25.77,-14.42,-9.48
26.02,-12.93,-10.16
25.97,-12.39,-10.25
27.26,-13.24,-10.16
27.46,-13.43,-9.95
24.33,-10.89,-8.53
24.58,-9.05,-6.66
26.46,-12.37,-6.55
30.38,-11.44,-7.78
26.57,-12.96,-9.69
23.29,-11.11,-10.44
28.34,-9.55,-9.69
27.41,-9.32,-10.07
26.29,-6.33,-10.1
24.38,-9.47,-10.59
25.36,-10.22,-11.02
24.09,-9.6,-11.5
19.68,-7.43,-11.9
17.54,-13.78,-11.48
20.36,-16.47,-12.39
17.7,-14.27,-11.73
11.15,-19.27,-11.36
18.54,-21.36,-11.47
20.93,-20.37,-12.49
24.62,-20.81,-14.49
24.71,-18.95,-16.84
22.08,-17.43,-18.31
24.93,-23.96,-20.41
15.08,-15.92,-18.27
11.53,-21.82,-18.1
11.06,-24.79,-17.42
16.11,-21.23,-16.63
20.5,-16.29,-15.76
27.31,-10.63,-14.08
29.81,-1.77,-13.4
29.93,-2.72,-14.2
29.39,1.15,-14.11
16.64,-32.72,-14.6
20.59,-13,-20.71
12.43,-9.01,-18
15.06,-7.74,-14.71
15.07,-12.71,-14.23
10.06,-17.86,-13.75
10.54,-17.57,-12.57
1.51,-24.52,-11.51
-0.11,-31.56,-10.31
3.73,-47.06,-16.42
8.63,-32.88,-17.21
4.96,-21.13,-17.1
5.27,-28.31,-17.97
5.44,-22.9,-18.13
1.63,-28.58,-17.85
1.72,-34.16,-18.02
0.38,-33.93,-17.45
-5.5,-29.39,-17.78
1.92,-24.5,-19.32
7.69,-17.53,-18.19
14.35,-13.49,-17.68
8.21,-15.27,-16.55
9.9,-19.88,-17.15
10.86,-14.12,-17.43
13.48,-21.2,-18.82
16.06,-22.63,-19.95
14.13,-21.12,-19.18
9.22,-12.33,-16.83
11.65,-23.12,-16
13.73,-23.56,-16.55
13.58,-25.39,-17.16
12.66,-22.05,-16.47
10.86,-20.32,-15.53
10.78,-12.74,-15.81
10.3,-18.97,-16.2
13.65,-26.22,-15.63
22.92,-24.79,-15.84
22.35,-16.1,-17.12
23.14,-12.58,-17.21
25.62,-9.9,-17.17
28.99,-8.26,-17.6
27.03,-8.03,-18.08
24.59,-9.21,-17.96
23.46,-9.54,-18.03
22.5,-9.45,-17.98
20.58,-12.21,-18.17
20.75,-11.02,-17.61
22.03,-9.79,-17.07
21.24,-8.14,-16.56
18.71,-10.12,-16.36
17.16,-13.56,-16.57
16.16,-14.58,-16.26
14.57,-16.73,-16.85
12.85,-14.14,-17.27
11.45,-13.02,-17
12.85,-15.07,-17.26
19.16,-14.03,-17.24
20.76,-12.48,-17.2
25.2,-12.08,-18.47
16.6,-5.26,-15.88
15.49,-11.27,-15.67
11.42,-12.41,-14.82
12.77,-14.34,-13.37
12.2,-8.7,-12.24
12.18,-12.1,-12.17
11.61,-20.56,-13.55
15.63,-17.9,-15.04
16.05,-8.95,-14.38
11.39,-8.3,-12.61
15.39,-20.61,-14.06
17.8,-11.97,-14.28
18.42,-9.3,-13.37
15.54,-11.45,-13.01
10.93,-16.82,-13.19
13.01,-23.9,-14.77
18.3,-23.51,-17.06
17.43,-18.61,-17.27
16.34,-14.38,-16.6
16.91,-12.12,-15.67
13.73,-13.6,-14.67
19.13,-21.19,-15.66
19.49,-20.75,-17.5
22.83,-10.93,-17.99
22.28,-5.68,-16.72
24.78,-9.3,-16.22
26.51,-4.52,-17.09
26.08,-6.34,-16.73
23.89,-7.39,-16.08
30.02,-8.73,-17.32
27.77,-16.71,-18.96
26.23,-7.34,-20.44
20.43,-7.01,-20.37
21.05,-9.3,-18.83
19.91,-11.88,-17.01
13.52,-14.66,-15.16
11.04,-22.48,-15.5
6.67,-24.53,-15.21
5.84,-25.68,-16.16
8.13,-24.87,-17.4
12.59,-21.39,-17.86
12.36,-21.15,-18.54
12.64,-18.59,-19.25
17.5,-15.26,-20.35
19.7,-16.8,-20.77
17.15,-13.02,-20.8
13.29,-14.57,-20.67
13.39,-19.28,-20.92
8.82,-20.79,-20.46
13.38,-29.15,-21.18
23.24,-14.7,-20.64
-67.36,111.45,6.12
-64.61,117.26,4.18
-65.63,124.99,5.11
-69.25,122.36,5.56
-69.46,119.49,5.59
-69.3,120.02,6.12
-69.97,120.38,5.79
26.4,-5.09,-20.98
23.81,-10.23,-20.98
25.35,-10.56,-20.4
26.2,-8.49,-20.22
-70.09,115.42,6.41
23.64,-14.55,-21.28
22.27,-13.08,-20.82
18.15,-19.52,-20.53
23.03,-20.66,-21.47
26.06,-13.47,-21.3
-73.11,115.02,5.85
-72.4,115.55,6.2
24.21,-13.36,-21.22
19.22,-14.71,-20.87
24.76,-12.68,-20.95
20.62,-15.65,-19.18
19.81,-18.61,-18.73
22.3,-27.39,-19.32
18.09,-12.25,-19.77
14,-15.22,-16.67
14.35,-26.31,-16.87
14.49,-31.14,-16.7
16.91,-31.6,-16.16
20.68,-24.77,-14.9
22.26,-14.33,-13.09
23.79,-17.28,-12.65
27.41,-15.01,-13.17
25.15,-13,-13.01
24.87,-7.87,-11.6
27.64,-9.5,-12.54
28.86,-6.17,-12.61
27.43,-11.39,-13.02
24.62,-15.4,-11.2
30.73,-23.85,-11.86
24.27,-11.53,-12
25.41,-18.87,-13.49
28.42,-9.13,-13.49
22.71,-4.39,-12.09
25.31,7.19,-8.82
29.61,-2.93,-6.99
28.09,-11.89,-7.94
18.57,-7.94,-6.81
12.96,-14.93,-7.29
19.66,-23.74,-9.01
30.27,-22.1,-10.08
24.07,-21.18,-12.35
19.85,-20.58,-13.27
23.12,-25.78,-14.35
29.17,-6.97,-12.16
20.41,-6.22,-9.88
18.27,-17.52,-10.21
15.56,-7.66,-7.54
5.88,-26.03,-8.7
11.89,-24.51,-10.79
2.71,-36.53,-13.56
9.47,-39.59,-15.91
16.9,-23.16,-16.54
13.07,-23.24,-15.5
3.63,-27.97,-14.4
-3.19,-33.84,-13.4
-4.11,-41.36,-12.32
-14.87,-53.46,-14.49
10.19,-73,-22.41
6.14,-9.41,-20.77
5.88,-16.21,-17.35
-5.96,-27.52,-15.12
-3.8,-30.89,-17.32
1.29,-24.41,-16.86
-1.19,-26.49,-15.5
-2.88,-30.17,-13.95
5.52,-34.04,-12.87
9.92,-11.7,-14.45
14.01,-27.11,-15.64
4.68,-19.75,-14.55
13.35,-34.08,-16.26
13.03,-33.38,-17.46
13.58,-24.29,-16.36
12.7,-20.46,-14.72
10.42,-19.77,-12.6
2.78,-27.3,-10.56
5.02,-43.28,-9.19
8.58,-38.84,-9.68
15.92,-28.49,-13.09
22.05,-19.12,-12.61
25.14,-15.19,-13.48
25.04,-21.05,-14.58
28.32,-16.49,-15.18
26.92,-17.25,-15.07
25.04,-16.17,-14.33
22.32,-12.57,-13.86
23.68,-16.96,-14.19
26.18,-10.94,-14
27.23,-4.4,-13.45
26.83,-6.16,-13.79
22.96,-9.69,-14.22
25.28,-9.42,-14.69
26.59,-6.16,-14.49
28.79,-9.89,-14.18
26.26,-12.73,-13.84
22.8,-15.58,-13.22
21.56,-15.14,-13.15
23.12,-16.36,-12.98
23.24,-14.11,-11.96
28.26,-12,-10.94
28.09,-10.3,-10.44
25.87,-9.11,-10.39
24.45,-11.69,-11.09
25.15,-12.37,-11.51
23.62,-14.03,-11.7
24.27,-13.31,-11.96
22.94,-17.24,-12.17
25.15,-11.08,-13.14
22.33,-1.49,-11.74
18.22,-8.86,-11.36
17.91,-15.58,-12.19
20.32,-14,-12.61
23.99,-13.1,-12.15
21.31,2.85,-8.24
21.42,-1.14,-8.42
25.26,-15.13,-11.4
22.7,-11.44,-12.49
19.98,-16.77,-12.82
21.87,-14.63,-12.9
21.3,-12.62,-13.29
23.03,-12.14,-13.59
23.28,-16.54,-14.37
27.07,-11.65,-13.78
27.19,-4.66,-13.45
23.08,-9.7,-12.26
19.76,-17.17,-12.04
17.88,-21.33,-11.51
19.14,-23.32,-11.87
16.33,-16.89,-12.67
18.74,-20.44,-12.53
22.88,-19.72,-13.26
22.4,-15.18,-12.91
19.29,-16.65,-12.39
15.93,-21.4,-12.54
15.8,-24.46,-13
15.7,-28.87,-14.66
18.32,-17.49,-13.61
17.23,-22.1,-13.61
19.69,-23.17,-14.14
21.26,-21.85,-14.69
17.78,-22.1,-14.39
19.39,-23.64,-14.79
24.44,-22.3,-15.13
22.99,-23.58,-15.6
26.91,-24.02,-15.62
26.04,-21.35,-15.76
21.4,-19.61,-15.03
21.94,-21.38,-14.84
17.35,-22.58,-16.04
16.58,-25.18,-15.52
15.06,-26.62,-16.62
13.43,-22.11,-16.21
14.93,-25.8,-16.14
19.32,-20.06,-16.2
20.18,-17.93,-16.09
18.72,-19.55,-15.19
21.05,-19.79,-14.62
18.78,-14.49,-12.68
21.62,-25.37,-12.89
22.66,-19.57,-12.59
24.29,-22.51,-12.15
27.11,-15.34,-11.97
25.02,-13.1,-11.09
27.31,-14.37,-11.09
28.11,-17.96,-11.26
27.7,-15.07,-10.51
27.4,-16.56,-9.92
28.02,-14.01,-10.08
26.41,-11.39,-9.87
27.48,-13.23,-9.62
28.51,-14.96,-9.56
25.7,-14.71,-9.33
24.72,-20.49,-9.37
25.26,-15.46,-9.44
26.24,-16.3,-9.71
27.26,-17.1,-10.25
25.44,-16.09,-10.19
24.42,-14.76,-9.83
23.36,-16.32,-9.87
19.97,-16.72,-9.94
22.19,-18.12,-9.92
25.09,-14.45,-9.61
22.19,-18.77,-9.34
21.61,-20.84,-10.06
20.3,-21.88,-10.2
17.15,-20.17,-9.03
20.15,-25.12,-8.6
24.24,-21.8,-8.41
24.83,-18.95,-8.13
24.27,-19.81,-8.65
24.47,-22.98,-9.55
26.7,-21.06,-10.49
27.64,-20.12,-11.45
26.94,-16.25,-11.29
28.1,-18.45,-11.05
29.72,-16.82,-11.02
26.81,-18.12,-11.06
24.42,-18.92,-10.72
24.73,-20.52,-10.64
24.91,-18.68,-10.51
23.14,-21.66,-10.76
19.81,-23.61,-9.99
21.66,-21.07,-9.34
19.46,-22.37,-8.99
18.7,-20.3,-8.78
22.54,-24.01,-7.9
25.47,-20.34,-7.08
26.58,-19.04,-7.25
26.08,-20.57,-7.62
31.43,-16.13,-7.5
28.34,-12.92,-7.18
23.65,-13.94,-6.66
23.5,-20,-6.45
28.42,-24.49,-7.39
26,-20.11,-8.5
26.64,-18.96,-8.95
25.53,-19.64,-9.02
26.14,-18.23,-9.51
26.21,-18.04,-10.7
26.76,-17.41,-10.74
25,-20.04,-10.18
23.54,-21.44,-9.15
23.18,-23.06,-9.98
22.48,-22.56,-9.7
23.7,-17.33,-8.97
25.11,-16.5,-7.62
23.28,-16.57,-6.56
24.62,-20.69,-5.79
28.59,-23.42,-6.53
28.23,-18.17,-7.02
22.9,-13.79,-5.93
18.9,-27.16,-6.17
22.57,-25.99,-6.78
24.48,-21.27,-5.38
24.23,-23.23,-6.17
23.99,-21.82,-6.17
23.54,-23.94,-7
29.23,-24.47,-8.61
20.56,-13.18,-7.69
17.24,-25.07,-8.77
15.23,-22.71,-9.61
18.42,-21.84,-9.8
16.95,-17.6,-8.46
21.61,-21.05,-8.92
20.47,-19.5,-9.2
22.76,-15.14,-9.08
25.7,-16.58,-9.75
26.36,-13.73,-10.04
22.26,-11.27,-10.16
22.53,-15.99,-10.64
19.02,-15.42,-8.48
20.42,-16.42,-6.8
20.65,-19.03,-6.52
23.4,-15.44,-5.11
27.97,-17.3,-5.39
29.9,-13.75,-6.18
26.66,-11.44,-6.54
26.33,-10.75,-4.95
26.38,-18.09,-5.49
26.73,-21.79,-7.11
27.51,-18.41,-7.91
21.43,-17.15,-7.75
19.06,-20.68,-7.33
19.1,-21.32,-7.39
21.91,-19.78,-7.73
19.53,-17.69,-7.05
21,-19.54,-6.96
22.36,-19.12,-7.21
22.9,-15.95,-7.35
22.38,-18.81,-7.45
22.43,-18.75,-6.6
23.66,-15.99,-5.98
23.9,-17.18,-6.05
22.72,-15.56,-5.69
23.62,-15.88,-4.8
23.59,-16.76,-4.34
25.2,-16.37,-4.24
25.28,-19.33,-4.51
26.21,-14.61,-4.39
25.48,-10.79,-3.82
24.66,-15.43,-3.59
23.21,-16.19,-3.46
22.94,-17.61,-3.09
22.89,-21.06,-3.69
23.86,-19.71,-4.86
20.93,-14.22,-4.13
15.24,-11.72,-2.59
14.04,-20.6,-2.13
14.82,-25.21,-1.39
11.47,-31.35,-3.06
10.54,-32.48,-4.18
9.05,-30.44,-4.09
12.34,-29.16,-3.57
3.38,-35.57,-5.16
7.2,-34.6,-4.28
7.6,-32.65,-3.26
13.2,-32.96,-3.14
18.48,-27.85,-3.68
14.65,-24.1,-4.37
10.21,-26,-5.08
9.78,-23.88,-5.75
9.25,-21.89,-6.3
13.27,-22.95,-6.94
9.65,-17.64,-5.79
11.9,-11.11,-3.7
15.01,-28.67,-5.52
16.47,-33.58,-7.5
10.02,-19.98,-6.79
11.28,-21.86,-6.14
10.3,-19.39,-5.03
10.67,-25.44,-5.32
15.56,-23.02,-5.85
14.55,-23.1,-7.16
11.91,-22.71,-8.56
11.81,-16.23,-8.72
14.21,-20.69,-8.87
16.78,-18.76,-8.89
16.53,-15.42,-8.79
12.92,-14.67,-9
17.75,-14.46,-7.46
16.01,-12.14,-6.61
20.06,-18.24,-7.7
21.5,-18.1,-8.81
19.17,-14.38,-7.92
18.54,-16.1,-8.71
14.97,-19.4,-9.78
15.48,-15.63,-8.79
20.28,-20.2,-8.49
24.96,-20.81,-9.6
24.18,-15.48,-10.41
23.29,-11.69,-9.8
22,-12.69,-10.08
22.56,-13.83,-10.25
21.84,-11.13,-9.57
19.84,-8.19,-8.33
16.49,-9.77,-7.06
15.98,-21.15,-7.96
19.91,-19.24,-8.44
20.57,-16.64,-8.4
19.87,-14.92,-8.52
18.4,-18.58,-8.41
16.1,-15.69,-8.77
17.68,-20.6,-9.75
19.88,-17.01,-8.07
11.34,-14.02,-7.48
15.38,-24.99,-9.07
19.05,-16.22,-9.48
21.33,-18.99,-9.06
18.86,-19.77,-8.74
19.21,-20.4,-8.95
18.56,-21.85,-9.19
17.62,-23.93,-8.91
14.95,-24.74,-8.78
14.49,-25.53,-9.39
9.77,-26.91,-8.55
7.66,-30.55,-8.53
9.75,-29.09,-7.7
